,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
4375,Arthur Kaluma,Creighton,BE,31,58.6,90.5,23.7,49.3,5.2,15.9,10,23.6,2.1,1.3,25.1,Fr,7-Jun,1.88426
4376,DreShaun Doyne,Arkansas Pine Bluff,SWAC,4,1.9,47.8,8.2,0,5.2,11.6,0,0,0,0,150,Fr,8-Jun,-5.30486
4377,Kalib Clinton,Charleston Southern,BSth,20,32.3,74.9,26.3,42.4,7.4,19.6,9.9,33,0.9,3,61.6,Fr,5-Jun,-1.51263
4378,Max Ekono,Bradley,MVC,13,4,101.8,19.7,71.4,7.3,7.1,11.7,31.4,2.4,2.5,142.9,Fr,7-Jun,1.39522
4379,John Christofilis,Creighton,BE,13,3.7,58.8,12.6,23.3,2.3,5.8,0,0,0,0,0,Fr,3-Jun,-3.06529
4380,Zek Montgomery,Bradley,MVC,22,18.8,89.7,18.9,46.6,2.6,18.1,3.4,18,1.5,0.8,16.4,Fr,6-Jun,-0.443037
4381,Trey Alexander,Creighton,BE,35,65.7,97.1,17.6,46.4,1.3,13.1,17.2,23,1,1.6,36.5,Fr,4-Jun,2.62572
4382,Ibbe Klintman,Central Arkansas,ASun,27,51,79.5,12.5,41.3,3.1,9.9,9.7,28.8,0.7,1.4,13.6,Fr,8-Jun,-2.35362
4383,Kristians Feierbergs,Maine,AE,23,28.9,98.9,20.4,55.1,5.3,17.3,14.4,20.7,1.1,1.4,13.5,Fr,8-Jun,-2.43344
4384,Byron Ireland,Maine,AE,24,30.8,85.7,25.1,41.2,3.6,9.9,18,21.9,0.3,2.3,36.3,Fr,1-Jun,-3.56481
4385,John Camden,Memphis,Amer,1,0.2,0,0,0,0,52.6,0,0,0,0,0,Fr,8-Jun,0.315568
4386,Novak Perovic,Maine,AE,10,7.4,68.7,13.1,42.3,1.5,9.9,5.1,30.1,0,3.9,15.4,Fr,7-Jun,-0.911444
4387,Milos Nenadic,Maine,AE,12,7.3,80.9,19.8,34.8,10.5,18.4,10.9,16.1,2.9,0,4.3,Fr,10-Jun,-4.10266
4388,Josh Minott,Memphis,Amer,33,36.7,114.5,21.7,52.8,12.8,15.7,12.8,16.5,5.4,3.1,40.9,Fr,8-Jun,3.08695
4389,Brian Matthews,North Dakota,Sum,29,32.1,110.7,16.8,55.7,11.7,18.5,7.1,23.9,1.9,0.5,88.5,Fr,9-Jun,-2.54643
4390,Aaron Scott,North Texas,CUSA,30,39.7,115,15.2,54.8,12.3,19.2,5.5,15.4,3.4,1.7,48.8,Fr,7-Jun,1.97413
4391,Matthew Stone,North Texas,CUSA,11,3.8,67.1,11.7,12.5,11,25.4,4.1,0,0,0,37.5,Fr,4-Jun,-1.1365
4392,Peter Filipovity,Maine,AE,22,26.3,95.4,24.7,42.6,15.5,10.2,4.2,14.4,0.8,3.1,31.9,So,7-Jun,-3.98972
4393,Trey Harris,Kansas St.,B12,1,0.1,0,0,0,0,118.7,0,0,0,0,0,So,11-May,7.81422
4394,Clark Slajchert,Penn,Ivy,25,52.4,106.4,22.8,52.4,2.9,7.3,10.9,15.5,0,1.1,26.7,So,1-Jun,-2.76393
4395,Colin Chambers,Penn,Ivy,1,0.3,0,14.1,0,0,0,0,0,0,0,0,So,Jun-00,-9.74057
4396,Alex Crawford,Stetson,ASun,21,13.9,115.3,11.2,57.4,3.9,14.7,2.7,14.5,3.2,1.6,18.5,Fr,7-Jun,0.461566
4397,Davion Everett,Western Carolina,SC,9,1.4,27.7,12.9,0,6.1,13.3,9.8,26.3,0,10.2,100,Fr,4-Jun,4.94328
4398,Tevin Olison,Youngstown St.,Horz,32,78.2,105.7,21.7,52.2,4.8,12.3,8.8,16.8,1.5,2.2,20.5,Sr,4-Jun,-1.11882
4399,Paddy Casey,Syracuse,ACC,7,1.3,112.8,32.6,56.3,0,6.3,52.9,21,0,0,12.5,Sr,Jun-00,-3.6178
4400,Isaiah Mason,Northern Kentucky,Horz,9,3,101.4,14.9,50,9.6,10.2,11.2,11.5,0,1.7,25,Fr,4-Jun,-1.38578
4401,Elijah Kennedy,Florida,SEC,23,10.9,56.4,21.1,25.4,0,13,7.7,17.1,0.7,3.6,3.4,Fr,3-Jun,-1.01908
4402,P.J. Gill,Old Dominion,CUSA,9,1.1,47.4,21.2,0,8.1,16.2,0,0,0,4.3,200,Jr,11-May,-1.08553
4403,Jaellan White,Middle Tennessee,CUSA,4,0.3,200,7,100,0,0,0,0,0,0,0,Sr,Jun-00,-0.593637
4404,Bryce Zephir,North Texas,CUSA,9,2.2,82.9,16.3,43.8,0,14.4,0,15,0,4.9,0,So,4-Jun,4.37754
4405,Tyler Gill,Towson,CAA,12,2.6,87.1,9.7,20,0,3.3,27.3,17.3,0,3.4,0,Fr,11-May,-0.164441
4406,Troy D'Amico,Southern Illinois,MVC,28,30.4,97.5,12.1,46.7,4.2,9.9,12,22.9,3.5,1.9,48.9,Fr,7-Jun,2.42584
4407,Lamont Evans,South Florida,Amer,1,0.1,0,41.4,0,0,0,0,0,0,0,0,Fr,Jun-00,-14.4895
4408,Trey Moss,South Florida,Amer,31,21.3,69.2,15.7,32.5,1.2,12.6,24.5,25,0,0.9,10.5,Fr,3-Jun,-0.389007
4409,James Lovorn,Presbyterian,BSth,12,3.6,48.5,12.9,25,0,0,8.9,33.3,0,1.4,0,Fr,Jun-00,-3.80791
4410,Corey Perkins,Delaware St.,MEAC,20,49.1,76.4,17.3,41.1,1.4,5.9,23.2,37.7,0.3,2.8,45.2,Fr,2-Jun,-2.65181
4411,Khyrie Staten,Delaware St.,MEAC,6,4.1,61.7,29.2,40,2.8,7.9,0,32.9,3,4.2,40,Fr,1-Jun,-1.28932
4412,Israel Palmer,Delaware St.,MEAC,15,12.9,83.3,12.1,43.5,3.5,6.6,3.3,21.5,0,3.1,30.4,Fr,4-Jun,-1.84492
4413,Avery Richardson,Delaware St.,MEAC,14,15.9,83.7,14.7,40.9,2.1,6.7,13.4,19.2,0,1.1,39.4,Fr,9-May,-3.70289
4414,Brady Uhl,Dayton,A10,4,0.1,0,0,0,0,0,0,0,0,0,0,Fr,1-Jun,-1.9742
4415,Ricky Deadwyler III,Delaware St.,MEAC,9,4.5,61.1,10.3,42.9,0,4.8,0,36.4,2.7,1.3,0,Fr,4-Jun,-3.78781
4416,Arman Pezeshkian,Cal St. Northridge,BW,7,0.9,86.6,19.5,0,0,12.8,0,0,0,6.1,200,So,10-May,1.57293
4417,Elijah Uche,Cal St. Northridge,BW,4,0.4,0,26.3,0,0,31.9,0,58.4,0,0,0,Fr,7-Jun,-6.53213
4418,Kenny Sumpter,UMBC,AE,12,2.3,71.3,10.5,0,4.2,11.9,11,38.3,3.5,0,100,Sr,3-Jun,-2.74997
4419,Latrell Reid,Saint Peter's,MAAC,19,10.5,68,8.9,15.4,3.3,9,12.8,23.9,0,3.9,61.5,Jr,3-Jun,3.70016
4420,Gage Larvadain,Southeastern Louisiana,Slnd,10,3.7,87.1,22.6,53.8,5.2,18.1,4.5,26.9,0,3.7,53.8,Fr,10-May,-1.27425
4421,Muon Reath,San Diego,WCC,9,2.2,45.6,11,50,4.4,8.9,0,62.5,0,2.3,0,Fr,8-Jun,-0.84723
4422,Samuel Silverstein,Harvard,Ivy,23,51.4,117.1,11,57.1,7.3,16.5,6.7,13.2,1.5,1.8,40,So,6-Jun,0.679228
4423,Jordan Jefferson,Little Rock,SB,17,43.3,99.3,18.8,56.9,2.2,7.4,5.8,21.7,1.6,2.6,31,Fr,2-Jun,-1.64407
4424,Avontez Ledet,Lamar,WAC,25,32.5,91.5,17.6,45.2,3.7,8.4,5.5,18.2,2.1,1,12.5,Fr,2-Jun,-3.03364
4425,RJ Melendez,Illinois,B10,22,14.1,129.9,19,65.7,5.6,16.4,16.2,16.7,1.5,1.9,39.2,Fr,7-Jun,3.4986
4426,Deiman Reyes,Lamar,WAC,25,26.9,81.5,9.8,26.9,11.3,9.4,5.1,20.7,2.6,0.8,96.2,Fr,8-Jun,-2.22836
4427,Akili Evans,Sacramento St.,BSky,2,1.9,89.2,27.1,37.5,0,6,10.7,10.7,0,0,50,Fr,5-Jun,-3.65063
4428,Xavier Ford,Sacramento St.,BSky,7,2.3,34.6,10.9,0,4.7,5,0,22.2,0,0,66.7,So,3-Jun,-6.377
4429,Hugo Clarkin,Sacramento St.,BSky,25,24,101.6,9.8,57.4,5,13.1,3.7,21.4,4,0.5,11.8,Fr,Jul-00,-0.263671
4430,Andrew Laczkowski,Penn,Ivy,17,10.3,107.3,15.8,50,5.9,13.7,4.7,9.5,3.7,2,19.4,So,6-Jun,-0.913198
4431,Tedrick Wilcox Jr.,St. Francis NY,NEC,28,62.6,104.5,16.2,52.9,4.1,20.7,7.9,15.5,0.1,1.5,7.3,Jr,6-Jun,-1.39497
4432,Kasper Suurorg,St. Francis NY,NEC,14,9.7,80.7,17,37.5,5.6,4.3,6.5,27.5,0,2.6,37.5,Fr,6-Jun,-2.49249
4433,Kanye Jones,Boston College,ACC,30,21.8,63.4,16.4,33.3,0.8,8.7,3.2,25.4,0,1.3,16.7,Fr,4-Jun,-2.09996
4434,CJ Lane,Eastern Illinois,OVC,29,50.1,83.8,22.2,44.3,3.1,10.2,6.6,18.2,1.5,1.5,28.6,Jr,5-Jun,-2.542
4435,Kejuan Clements,Eastern Illinois,OVC,25,68.1,76.6,21.5,37.2,0.9,13.4,32.6,25,0.9,1.9,39.6,Jr,2-Jun,-1.60882
4436,Chris Robinson,Eastern Illinois,OVC,9,10.9,61.3,20.5,16.1,2.9,9.6,30,25.6,0,1.4,42.9,So,11-May,-2.89291
4437,Michael Wardy,Eastern Kentucky,ASun,21,19.7,120.4,15.9,70.4,10.2,10.1,5.7,17.8,7.9,2.6,25.9,Jr,7-Jun,0.437388
4438,Tyson Degenhart,Boise St.,MWC,34,69.7,123.7,16.1,57.8,6.4,11.2,6.4,10,2.3,1.6,26.7,Fr,7-Jun,2.13258
4439,Jaeden Zackery,Boston College,ACC,33,84.9,106.2,16.7,56.4,1.8,9.9,15.6,21.4,0.6,3.1,28.2,Fr,2-Jun,1.81149
4440,Stevie Smith,Abilene Christian,WAC,14,4.2,84.2,24.3,47.1,2.1,12.3,7.7,30.1,2.5,1,41.2,Jr,6-Jun,-2.3
4441,Yuot Gai,Abilene Christian,WAC,28,10.4,94,24,52.1,10,18.7,5.1,22.6,3,0.4,31.9,Jr,11-Jun,-2.10102
4442,Jusaun Holt,Alabama,SEC,22,11.6,73.5,10.1,24,6.9,17.3,5,21,1.3,0.4,20,Fr,6-Jun,-0.676741
4443,Matt Delaney,American,Pat,12,5.7,98.5,24.9,61.9,8.6,13.6,18.9,26.4,0,0.8,38.1,Fr,7-Jun,-2.4018
4444,Charles Bediako,Alabama,SEC,33,44.2,124.7,15.9,69.2,11.7,14,7,18.1,8.9,2,51.5,Fr,Jul-00,3.6416
4445,Jayden Nunn,VCU,A10,31,70,97.1,17.4,47.5,1.7,8.2,11.9,19.1,1.2,3,35.6,Fr,4-Jun,2.75261
4446,Nick Kern,VCU,A10,31,24.4,83.2,14.3,38.7,5.3,10.4,5.3,22.2,1.1,2.2,25.8,Fr,6-Jun,1.98536
4447,Jalen Breazeale,USC Upstate,BSth,28,41.8,82.3,18.8,39.8,1.2,10.7,21.4,27.9,0.7,1.9,36.1,Fr,10-May,-2.04398
4448,Jordan Gainey,USC Upstate,BSth,30,80.2,109.6,21,58.9,1.2,12.5,13.9,18.1,1.9,2.1,31,Fr,4-Jun,-0.837284
4449,Keshon Gilbert,UNLV,MWC,31,36.4,85.2,17.7,38.1,7,11.5,21.4,30.7,0.8,4.9,36.3,Fr,4-Jun,4.1531
4450,Nick Alves,USC Upstate,BSth,12,17.9,91.9,18.6,50,6.7,10.1,2.7,18.6,1.6,1.6,70.8,Jr,6-Jun,-1.38566
4451,Montez Young Jr.,UT Arlington,SB,25,30.8,97.2,15,46.1,13.6,19.1,12.1,19.9,1.4,2.5,28.1,Fr,5-Jun,0.273564
4452,Jalen DeLoach,VCU,A10,31,32.7,98.5,18.9,58.6,14.3,18.3,8.4,22.2,7.5,1,33.3,Fr,9-Jun,2.66656
4453,Shemar Wilson,UT Arlington,SB,24,28.2,109,18,56.9,12.3,17.6,5.9,17,2.3,1.5,54.2,Fr,9-Jun,-0.770574
4454,Tyler Brown,Brown,Ivy,3,0.6,15.6,31.9,0,0,19.4,26.9,30.1,0,0,0,Sr,Jun-00,-12.8528
4455,Braden May,Morehead St.,OVC,9,1.1,50,21.4,30,0,0,0,0,0,4.3,60,Fr,10-May,-3.88719
4456,Jaylen Jackson,North Carolina A&T,BSth,13,6.8,100.3,21,41.7,9.6,12,5.2,10.7,1.6,0.7,50,Fr,6-Jun,-2.96448
4457,Curtis Harrison IV,Miami OH,MAC,20,12.8,91.9,15.4,50,8.1,12.5,2.3,30.2,1.5,0.8,77.3,Fr,7-Jun,-3.40815
4458,Marr Avance,Miami OH,MAC,19,13,104.9,20.4,46.9,6.5,13.9,16,13.1,0,3.1,16.3,Fr,1-Jun,-0.894927
4459,Jaylin Gibson,Mount St. Mary's,NEC,28,28.3,96.2,15.9,51.3,3.2,17.4,7.8,19.9,1.3,3.5,26.3,Fr,3-Jun,2.27627
4460,Kobe Bufkin,Michigan,B10,28,22,93,17.2,43,3.8,9,4.7,17.4,1,2.2,27.8,Fr,4-Jun,1.04115
4461,Zaid Wague,LIU Brooklyn,NEC,3,0.3,57.1,12.6,0,26,0,0,0,0,0,0,So,2-Jun,-9.41413
4462,Dalen Whitlock,Texas St.,SB,3,0.3,151.5,31.4,75,42.4,0,0,0,0,0,0,Fr,4-Jun,-0.732292
4463,James Kamich,LIU Brooklyn,NEC,5,1.2,0,14.5,0,0,7.5,0,27.1,0,0,0,So,9-Jun,-6.30453
4464,Joel Murray,Long Beach St.,BW,31,81.1,103.4,27.1,47.4,1.9,9,20,16,0.2,2.6,37.5,Jr,Jun-00,-0.354257
4465,Deng Dut,Wyoming,MWC,11,4.8,63.5,16.8,16.7,2,10.5,16.2,16.9,0,1.9,26.7,So,4-Jun,0.194736
4466,Burke Chebuhar,Lehigh,Pat,11,1.3,129.3,26.5,75,7.7,0,12.6,13.8,0,3.7,150,Fr,8-Jun,1.16627
4467,Brandon Johnson,East Carolina,Amer,30,43.4,114.3,13.9,53.2,8.9,24.2,8.9,9.6,3.6,1.3,36.4,Fr,8-Jun,0.50038
4468,Rodolfo Rufino Bolis,Eastern Illinois,OVC,27,57.7,78.4,19.6,43,8.9,14.9,13.4,24.3,2.6,3,38.4,Fr,7-Jun,-0.146101
4469,Marco Foster,New Hampshire,AE,24,49.9,119.6,17.3,54.7,2.7,15.1,11.1,5.7,0.5,1.8,7.5,So,2-Jun,-0.782761
4470,DA Houston,Longwood,BSth,21,35.7,102.2,17.6,48.4,6.9,11.5,13.1,20.1,0.6,1.6,53.8,So,1-Jun,-0.915654
4471,Blane St.Clair,Army,Pat,3,0.4,105.3,16.6,50,0,0,0,0,0,0,0,Fr,5-Jun,-5.39536
4472,Mikey West,Bethune Cookman,SWAC,20,28.5,75.8,24.4,35.9,1.4,12.1,21.6,24.9,0.7,1.8,23.6,Fr,1-Jun,-3.58798
4473,Jaylon Tyson,Texas,B12,8,4,87.3,18.5,40,4.4,15.8,10.9,18.3,4.4,4.5,20,Fr,7-Jun,4.19039
4474,Dominiq Penn,Washington,P12,6,0.7,101.2,32.7,75,0,12.9,28.3,38.7,0,6.3,0,So,2-Jun,3.15914
4475,Langston Wilson,Washington,P12,28,21.4,103.3,15.7,46.7,12.5,17.6,1.4,14.5,4.1,1.4,45,Jr,9-Jun,0.141102
4476,Sam Alajiki,California,P12,30,29.1,102.9,13.9,60.3,4.1,13.8,6.4,23.7,1.8,1.3,23.5,Fr,7-Jun,1.33051
4477,Marsalis Roberson,California,P12,17,7.2,70.5,17.5,31.3,10.1,11.3,18.2,30.4,1.2,2,25,Fr,6-Jun,-0.483128
4478,Brett Hutchison,Binghamton,AE,3,0.3,103,17.7,0,0,0,0,0,0,0,0,Fr,10-May,-4.49781
4479,Kyrell Luc,Holy Cross,Pat,29,81.8,91.7,25.5,44.5,1.4,12.4,16,19,1.1,2.6,26.7,Fr,10-May,-1.5502
4480,Tomer Oron,Holy Cross,Pat,1,0.2,0,0,0,0,0,0,0,0,0,0,Fr,3-Jun,-8.33802
4481,Austin Lewis,Holy Cross,Pat,5,1.6,39.9,13.9,16.7,0,12.9,0,0,0,0,0,Fr,10-Jun,-7.10656
4482,Caleb Kenney,Holy Cross,Pat,29,52.2,95.7,12.8,47.3,9.6,11.2,6.6,21.6,4.9,1.9,37.4,Fr,5-Jun,-0.413182
4483,Robbie Armbrester,Houston,Amer,17,4.1,74,21.4,53.1,1.8,14.4,2.8,22.6,0,5.9,81.3,Fr,4-Jun,3.86889
4484,Saint Thomas,Loyola Chicago,MVC,26,11.2,104.3,14.9,51.4,0.9,18,11.5,14,1.7,2.1,11.4,Fr,7-Jun,2.52224
4485,Ramon Walker Jr.,Houston,Amer,28,33.8,105.6,10.1,44.5,4.8,11.6,4.3,17.4,0.8,1.2,23.2,Fr,4-Jun,1.78263
4486,Tyrese Hunter,Iowa St.,B12,35,79.2,90.8,25,44.3,1.9,11.9,32.3,24.1,1.1,3.8,27.7,Fr,Jun-00,3.37795
4487,Ja'Vier Francis,Houston,Amer,18,4.8,87.3,17,64.3,7.7,16.8,0,29.2,19.9,0.8,64.3,Fr,8-Jun,4.99078
4488,AJ Taylor,Grambling St.,SWAC,23,42,93.4,20.5,44.7,8.9,18.1,4,15.9,4.9,0.3,19.4,Jr,8-Jun,-1.79605
4489,Dominic Muncey,San Diego,WCC,2,0.2,0,0,0,0,0,0,0,0,0,0,Fr,Jun-00,-4.77419
4490,Aidan Dagostino,Siena,MAAC,2,0.2,0,0,0,0,0,0,0,0,0,0,Fr,1-Jun,-5.24843
4491,Davis Larson,Duquesne,A10,21,18.9,95.9,10.3,41.9,5.5,13.9,5.6,15.2,0.4,1.3,10.8,Sr,5-Jun,-2.41752
4492,Grayson Carper,Cal St. Fullerton,BW,7,1.9,126.9,16.4,71.4,0,5.4,10.1,15.9,0,0,0,Jr,6-Jun,-1.31226
4493,Michael Katsock,Davidson,A10,5,0.5,0,28.2,0,0,0,0,30.8,0,0,0,Fr,6-Jun,-10.1789
4494,Tyson Duncan,Grambling St.,SWAC,2,0.5,0,9.4,0,0,0,0,100,0,9.5,0,So,Jun-00,3.28752
4495,Malik Lamin,Grambling St.,SWAC,23,26.4,96.8,13.9,58.8,7.7,17.8,2,27,5.5,0.7,54.9,Fr,11-Jun,-0.118895
4496,Quintin Murrell,Grambling St.,SWAC,13,6.1,53.6,7.1,25,1.5,11.9,0,22,0,0,25,Fr,4-Jun,-3.79422
4497,Sam Thompson,Southeast Missouri St.,OVC,22,24.6,93.1,19.3,54.5,8.6,11.6,4.1,26.1,5.2,1.3,32.5,Fr,10-Jun,-1.22132
4498,Reece Clark,Elon,CAA,2,0.1,0,0,0,0,0,0,0,0,0,0,Fr,4-Jun,-3.4978
4499,Gavin Harris,Southern,SWAC,5,0.9,51,32.1,20,0,11.4,17.2,15.9,0,5.1,60,Fr,2-Jun,-0.436354
4500,Blake Sisley,Evansville,MVC,26,37.5,94.6,20.6,53.9,3,8.7,5.4,15.1,2.1,0.8,21.7,Fr,8-Jun,-2.54132
4501,Jamiya Neal,Arizona St.,P12,30,34.8,64.4,13.3,29.8,1.2,12.4,6.8,23.2,1.4,3.4,19,Fr,6-Jun,3.11628
4502,Dalton Bolon,College of Charleston,CAA,3,4.2,118.4,21.6,42.6,3.9,21,14.1,0,0,3,14.8,Sr,4-Jun,1.55583
4503,Obinna Anyanwu,California,P12,23,9.1,91.6,16.1,39.1,16.8,14.9,0,16.3,0,1,34.8,Fr,7-Jun,-1.61415
4504,Will Richard,Belmont,OVC,32,68.1,113.6,21.3,54.2,7.6,18.3,10.7,13.2,3.5,2.5,32.2,Fr,5-Jun,0.864458
4505,Broc Bidwell,Campbell,BSth,2,0.6,77.2,25.4,0,0,0,0,0,0,0,100,Fr,Jun-00,-7.43385
4506,Kaleb Washington,Dayton,A10,11,4.5,102.2,14.6,46.4,0,15,14.5,13.5,0,2,21.4,Fr,7-Jun,2.46304
4507,Malachi Smith,Dayton,A10,33,70.5,106.6,22.3,43.9,3.3,13.2,33,18.8,0.5,3.7,36.7,Fr,Jun-00,3.37319
4508,DaRon Holmes II,Dayton,A10,35,76.5,120.5,19.3,65.1,6.5,17.4,9.1,13.4,8.7,0.9,49.6,Fr,10-Jun,3.59304
4509,Ben Middlebrooks,Clemson,ACC,26,12.6,98,12.9,59.1,6.6,13.3,8.5,30.8,4.5,2.5,36.4,Fr,10-Jun,3.44487
4510,Tristan Moore,Houston Christian,Slnd,14,13.9,77.4,17.6,32.5,2.4,9.9,4,18,1.5,2.4,32.5,Fr,7-Jun,-2.90781
4511,Deshon Proctor,Houston Christian,Slnd,17,22.9,92.3,16.4,42.9,10.3,22.4,4.9,16.2,5.1,2.7,63.3,Fr,5-Jun,-0.689701
4512,Boston Stanton III,IUPUI,Horz,27,62.7,59.2,18.7,34.7,0.7,10.5,9.5,35.2,0.8,1.6,13.4,Fr,5-Jun,-2.51211
4513,Chauncey Sterling,NJIT,AE,5,0.5,0,17,0,0,0,0,0,0,0,200,Jr,Jun-00,-9.07267
4514,Ja'Heim Hudson,Georgia St.,SB,24,45.4,95.5,15.3,46,11.2,14.4,2.9,20.9,4.6,1,33,Fr,7-Jun,-0.196032
4515,Danny Stubbs,Georgia St.,SB,5,1.1,0,9.6,0,0,0,0,0,9.7,0,0,Fr,Jun-00,-4.6922
4516,Jackie Johnson III,Duquesne,A10,30,47.7,99.3,26.5,50.8,1.3,8,13.9,18.3,0.7,2,20.2,Fr,11-May,-2.11178
4517,Chien-Hao Ma,Georgia St.,SB,6,4.2,131.6,10.8,80,0,13.5,0,12.4,0,0,10,Fr,7-Jun,-2.28847
4518,Miles Kelly,Georgia Tech,ACC,29,32.9,98.5,16.5,51.3,2,9.6,6.6,15.5,0.8,2.1,15.9,Fr,5-Jun,-0.00306238
4519,Jalon Moore,Georgia Tech,ACC,12,7.7,75.2,19.8,40,6.1,16.9,5.8,21.4,8.2,0.6,40,Fr,6-Jun,0.555498
4520,Jamall Clyce,Georgia St.,SB,12,10.5,99,10.5,44.7,3.7,12.8,1.7,10.2,1.1,1.6,36.8,Fr,6-Jun,-0.323556
4521,Dallan Coleman,Georgia Tech,ACC,30,56,102,13.2,51,2,7.3,5,13.2,0.5,2.1,20.8,Fr,6-Jun,0.583765
4522,Dana Woodley,Norfolk St.,MEAC,1,0.3,0,25.7,0,0,0,0,0,0,0,0,Fr,4-Jun,-15.6646
4523,Adam Comer,College of Charleston,CAA,2,0.2,58.2,15.2,0,35.2,37.9,0,0,0,0,0,Fr,9-Jun,-6.05473
4524,Mohamed Sylla,Detroit,Horz,10,4.1,108.3,15.1,85.7,7.6,10.7,0,33.8,5.2,0,71.4,Jr,11-Jun,-0.900854
4525,Ryan Sayers,Temple,Amer,2,0.5,31.6,14.9,0,0,35.9,30,0,0,0,0,Jr,1-Jun,-1.80718
4526,Jack Miller,College of Charleston,CAA,2,0.2,0,29.1,0,0,0,0,61.8,0,0,0,Fr,11-May,-14.1955
4527,Dylan Ritter,College of Charleston,CAA,2,0.2,0,11.1,0,0,0,0,0,0,0,0,Fr,1-Jun,-7.31991
4528,Brandon Held,Towson,CAA,3,0.5,88.7,19.9,75,0,0,0,43.5,0,0,0,Fr,3-Jun,-5.83345
4529,Olugbemi Joseph,Towson,CAA,3,0.4,114.2,39,62.5,23.9,24.1,0,0,0,0,25,Fr,4-Jun,-4.32944
4530,Cameron Burist,UNLV,MWC,3,0.4,0,8.5,0,0,0,0,0,0,0,0,Jr,3-Jun,-5.5548
4531,Michael Folarin,Eastern Washington,BSky,7,1.4,61.2,15.7,50,0,24.7,0,40.1,0,0,0,Fr,11-Jun,-1.73532
4532,Jarvis Moss,Stanford,P12,5,1,9.3,26.2,0,0,9.4,12.8,17.5,0,0,0,Fr,4-Jun,-7.61041
4533,Yousef Elkugia,Eastern Washington,BSky,6,3.2,56.5,8.7,16.7,2.9,16.3,7.9,15.8,0,1.4,0,Fr,7-Jun,-0.898966
4534,Enoch Boakye,Arizona St.,P12,31,30.4,85.9,13.1,52.8,10.1,20.4,3.4,28.1,9,0.2,43.4,Fr,10-Jun,2.92544
4535,Rafael Pinzon,St. John's,BE,13,10.3,94.2,18.3,52.5,2.3,8.8,19.5,24.3,0,2.8,5,Fr,6-Jun,-0.093172
4536,Bobby Hurley,Arizona St.,P12,6,0.5,0,0,0,0,0,0,0,0,0,0,Fr,Jun-00,-2.20463
4537,Will Burghardt,Washington St.,P12,8,0.5,63.3,28.5,75,0,0,0,59.7,0,0,0,Sr,11-May,-6.42867
4538,J'Quan Ewing,Southern,SWAC,27,26.1,92.6,15.1,42.4,9.6,15.3,2.5,18.3,3.5,2.2,34.8,Fr,9-Jun,0.971537
4539,Jaden Campbell,Samford,SC,29,67,108.5,19.3,53.1,6.2,9,8.8,15.7,1.5,3.1,22.2,So,5-Jun,0.459395
4540,Wesley Cardet Jr.,Samford,SC,24,50.9,88.5,19.8,42.8,7,14.9,6.5,23.6,2.6,1.6,35.2,Fr,6-Jun,-0.962982
4541,Jaden Ray,Sam Houston St.,WAC,30,72.5,97.6,19.8,46.1,1.2,9.5,26.7,22,0.5,2.8,17.4,Jr,10-May,1.30154
4542,Kevin Martina,Sam Houston St.,WAC,8,1.3,103.1,16.3,125,0,0,13.1,46.3,0,3.8,100,Fr,7-Jun,3.7625
4543,Javon Grant,Sam Houston St.,WAC,27,19.3,97.4,23.4,47.1,0.5,5.7,31.8,24.4,1.1,3.1,33.8,Fr,11-May,1.00751
4544,Damon Nicholas Jr.,Sam Houston St.,WAC,24,19.5,82.5,18.8,28.9,13.2,14.3,7.9,20.5,0,3.4,33.3,Fr,4-Jun,0.162257
4545,Jordan Burge,Toledo,MAC,5,1.1,49.6,32.8,25,0,26.7,0,23.2,0,0,25,Jr,3-Jun,-7.80344
4546,Nicolas Pavrette,Central Michigan,MAC,25,18,79.7,14.5,38.1,10.7,15.4,5.5,22.2,9.9,0.3,16.7,Fr,11-Jun,-0.234366
4547,Isaac Mushila,Texas A&M Corpus Chris,Slnd,31,67,118,23.5,53.8,15.1,24.8,8.3,17.2,0.5,2.5,74.8,Jr,5-Jun,-0.624772
4548,Jack Webb,Central Michigan,MAC,29,29.3,61.3,6.1,19.2,3.8,8.2,4.5,26.8,1.7,1.2,23.1,Fr,4-Jun,-1.38326
4549,Conner Gillis,Utah St.,MWC,5,0.7,58,22.3,75,0,0,0,59.3,0,0,0,So,2-Jun,-5.24676
4550,Tucker DeVries,Drake,MVC,34,73.4,113,24.2,51,4.6,14.3,13.9,11.3,3.2,2,24.4,Fr,7-Jun,1.12977
4551,Patrick Caero,San Diego,WCC,1,0.1,0,0,0,0,0,0,0,0,59.7,0,Fr,4-Jun,68.3391
4552,Dimitrius Underwood,College of Charleston,CAA,32,65,98.4,26.8,45.8,8.3,19.8,26.3,23,0.1,4.3,33,Sr,4-Jun,2.22103
4553,Mannie Harris,Georgia Southern,SB,2,1,18.9,14.3,0,0,0,15.9,38,0,0,0,Fr,3-Jun,-8.02115
4554,Damian Forrest,North Alabama,ASun,24,43.3,87.8,18.9,42.2,9.8,21.7,1.4,21.5,4.3,1.4,31.9,So,10-Jun,-0.0378757
4555,Malaki Branham,Ohio St.,B10,32,73.6,115,23.4,55.4,3.5,10.5,14.7,15.1,1,1.6,29.8,Fr,5-Jun,0.417733
