,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
2539,Damari Wheeler-Thomas,North Dakota St.,Sum,6,84.9,118.3,21.2,50,0,10.6,22.1,11.1,0,0.6,32.8,So,Jun-00,-1.25897
2540,Quadir Copeland,Syracuse,ACC,5,40.5,76.3,20.7,36.4,8.7,25.2,10.8,25.7,0,2,31.8,So,6-Jun,-1.5023
2541,Justin Taylor,Syracuse,ACC,5,74.5,86.6,13,42.9,0.7,17.1,6.8,16.7,0.7,2.2,11.4,So,6-Jun,-0.076568
2542,Peter Carey,Syracuse,ACC,2,3.5,120.6,13.8,50,14.4,14.6,0,0,0,0,0,So,11-Jun,-2.18622
2543,Michael Moore,Winthrop,BSth,3,4.2,94.7,20.4,33.3,12.6,0,0,0,0,0,66.7,So,10-Jun,-6.15047
2544,Xavier McKelvy,Winthrop,BSth,5,18.8,64.8,13.1,22.2,5.6,22.6,12.5,20.1,2.8,4,0,So,2-Jun,2.56341
2545,Ugnius Jarusevicius,Cal St. Bakersfield,BW,5,34,106,31.5,46.9,8.8,11.1,8.2,11.6,0,1.8,40.6,So,10-Jun,-1.61962
2546,Jacari Lane,North Alabama,ASun,5,67.6,92.8,26.4,45.2,0.8,6.4,29.1,21.7,0,2.7,30.8,So,Jun-00,-0.389908
2547,Judah Mintz,Syracuse,ACC,5,76.5,107.2,33.6,47.9,0.7,8,28.4,14.7,0.6,4.2,63,So,4-Jun,2.7762
2548,Ian Granja,Coastal Carolina,SB,4,38.1,76.8,16.3,27.5,3.4,6.7,0,11.1,0,1.8,25,So,7-Jun,-4.45453
2549,Dionte Johnson,Maryland Eastern Shore,MEAC,5,52.7,99.7,17.7,47.6,2.8,12.9,16.8,27.1,2,0.5,61.9,So,Jun-00,-1.85081
2550,Lorenzo Washington,Manhattan,MAAC,3,5,114,25.9,62.5,0,11.5,50,21.5,0,0,0,So,Jun-00,-3.29981
2551,Muodubem Muoneke,Abilene Christian,WAC,6,12.1,76.8,18.8,28.6,7.3,12.3,0,10.6,0,0,85.7,So,5-Jun,-3.70592
2552,Colin Coyne,Tennessee,SEC,1,0.8,0,20.1,0,0,0,0,0,0,0,0,Sr,9-Jun,-7.86066
2553,Aamer Muhammad,Troy,SB,5,71.2,89.2,21.8,32.3,2.7,10.5,18.4,22.9,0.7,1.1,54.2,Sr,1-Jun,-1.81918
2554,Chazz Hutchison,Southern Utah,WAC,4,31.9,104.5,15.9,71.4,11.8,11.6,0,36.4,0,1.2,71.4,Sr,8-Jun,-2.67771
2555,Ant Abraham,Texas A&M Commerce,Slnd,3,7.1,169.7,5.7,75,0,17.8,19.4,0,0,0,0,Jr,1-Jun,0.0112011
2556,Sage Tolentino,Cincinnati,B12,1,2.5,0,14.4,0,0,22.7,0,0,0,0,0,Fr,1-Jul,-4.84072
2557,Josh Reed,Cincinnati,B12,5,32.5,96.7,14.8,43.3,8.3,14,11,17.5,0,0.9,13.3,So,7-Jun,0.161522
2558,Armani Mighty,Boston College,ACC,6,12.9,73.3,14.7,20,7.3,25.6,9.8,25.5,7.1,0,60,So,10-Jun,0.099438
2559,Chas Kelley III,Boston College,ACC,6,26.7,77.9,23.1,47.5,1.8,8.8,19.3,35.3,0,2.7,0,So,3-Jun,-1.66971
2560,Prince Aligbe,Boston College,ACC,6,56.7,97.9,19.2,42.7,10,15,1.3,15.5,0,2.1,26.8,So,7-Jun,-1.65211
2561,Demetrius Davis,Chattanooga,SC,5,48.8,82,14.2,35,7.6,5.1,12.7,25,1.1,2.3,0,Sr,9-Jun,0.321801
2562,Donald Hand Jr.,Boston College,ACC,6,37.9,92.1,17.5,44.4,1.2,13.7,11.1,18.3,0,2.5,11.1,Fr,5-Jun,-0.938736
2563,Dan Skillings Jr.,Cincinnati,B12,5,62,109.9,25.3,48.2,9.5,22,8.2,8.9,1.7,1.4,32.7,So,6-Jun,0.68591
2564,Todd Rochelle,Bryant,AE,1,1.3,0,18.2,0,0,0,0,100,0,0,0,So,3-Jun,-11.1518
2565,Jordan Mason,Texas St.,SB,1,8.9,103.7,43.3,38.2,0,4.7,34.4,10.7,0,2.3,58.8,So,2-Jun,-1.0399
2566,Jaelyn Lee,Texas A&M,SEC,3,1.1,0,10.2,0,0,0,0,0,0,0,0,Fr,8-Jun,-5.30787
2567,Faizon Fields,Milwaukee,Horz,5,37.5,112.6,26.5,43.5,14,15.7,11,17.5,5.6,3.1,91.3,Jr,10-Jun,0.0121346
2568,Matija Belic,UC Santa Barbara,BW,4,60,118.6,11,75,5.8,8.3,11,31.7,2.8,0,60,So,7-Jun,-0.72873
2569,BB Knight,Lamar,Slnd,6,41.6,109.3,24.3,56.3,2.1,7.7,2.2,13,2.2,1.6,31.3,So,6-Jun,-2.28327
2570,Efrem Johnson,UAB,Amer,6,68.2,123.5,13.7,56.8,0.7,7.8,6.9,10.1,0.7,0.3,13.6,So,4-Jun,-1.11558
2571,Elijah Brooks,North Dakota,Sum,5,50.2,112.7,16.9,69.6,5.3,6.9,13.8,22.2,0,1.6,43.5,So,4-Jun,-0.416952
2572,Chase Martin,Wofford,SC,6,56.7,82.6,20,38.1,3.1,17.9,11.9,21.7,1.6,0.4,31,So,5-Jun,-3.31645
2573,Amarri Tice,Quinnipiac,MAAC,5,51,116.6,23.1,60.3,5.7,19.5,4,19.2,8.9,5.5,58.8,So,7-Jun,5.34908
2574,Daniel Hong,North Dakota,Sum,2,1,0,0,0,0,0,0,0,0,0,0,Fr,2-Jun,-3.73475
2575,Alex Schumacher,Seattle,WAC,6,73.3,96.3,28.6,38.8,1.5,13.6,37.4,18.3,0.6,1.6,43.3,Sr,3-Jun,0.838596
2576,Rex Sunderland,New Hampshire,AE,6,54.2,88.4,9.2,47.6,0,9.1,8.2,18.1,0.7,3.8,4.8,So,4-Jun,2.03673
2577,Christian Moore,New Hampshire,AE,6,35.8,70,23.8,37.1,1.2,12.5,22.3,23.6,0,1.3,16.1,So,1-Jun,-3.38777
2578,Braden Appelhans,New Mexico,MWC,4,12.9,93,19.1,45.8,0,10.1,0,17.9,0,1.7,16.7,Fr,7-Jun,-0.918162
2579,Donovan Dent,New Mexico,MWC,6,77.5,120.8,26.9,58.2,1.1,7.3,40.6,14.8,1.7,2.6,34.2,So,2-Jun,3.27475
2580,Kyle Filipowski,Duke,ACC,6,66.7,127.8,28.9,60,8.4,24.7,14.8,7.4,6.6,2.5,42.7,So,Jul-00,5.19956
2581,Mark Mitchell,Duke,ACC,5,52.5,117.1,22.5,56.6,7.8,15.2,9.2,14.1,2.5,1.4,63.2,So,9-Jun,1.93919
2582,Derrick Harris Jr.,Georgia Southern,SB,5,24.2,111.1,25.5,56,0,10.9,13.1,19.2,0,1.9,20,So,3-Jun,-2.56781
2583,Trey Campbell,Northern Iowa,MVC,5,54.1,96,14.6,51.8,1,9.6,5.1,18.3,0,2.7,3.6,So,4-Jun,1.06194
2584,Jalen Jackson,Fort Wayne,Horz,5,63,102.2,25.8,46.9,0.9,20,17.5,13.2,0.9,1.7,47.9,So,2-Jun,-0.202948
2585,Steven Clay,Illinois Chicago,MVC,6,53.8,110.4,17.2,56.9,4.7,12.5,4.3,15.5,0.8,2.2,22.2,So,4-Jun,1.84541
2586,Donovan Clingan,Connecticut,BE,7,48.2,134.8,28.8,67.7,19.1,16.6,9.3,5.9,9.8,1.7,62.9,So,2-Jul,3.29116
2587,Noah Ross,UNC Wilmington,CAA,4,33.3,46.9,10.2,0,2.2,19.7,0,21.3,0,1.1,57.1,So,7-Jun,-0.822417
2588,Nolan Hodge,UNC Wilmington,CAA,4,33.9,99.9,19,53.1,4.3,15.1,3.6,16.9,0,2.2,18.8,So,7-Jun,0.59675
2589,Richie Saunders,BYU,B12,6,50.4,149.9,16.8,63.9,5.4,16.4,17.6,8.1,0.8,2.3,33.3,So,5-Jun,5.46209
2590,Zachary Davis,South Carolina,SEC,4,34,106.8,13.9,53.1,5.5,14,2.5,12.4,1.5,4.3,25,So,7-Jun,3.59407
2591,Daniel Hankins-Sanford,Massachusetts,A10,4,41.8,122,19.6,58.6,4.5,9.8,9.6,4.1,6.9,2.4,20.7,So,8-Jun,0.978479
2592,George Perkins,Rice,Amer,1,1,0,0,0,0,0,0,0,0,0,0,Fr,8-Jun,-4.94268
2593,Anthony McCall,Rider,MAAC,4,20,67.4,15.1,37.5,5.6,24,0,23.6,0,1.8,0,So,4-Jun,-0.667436
2594,Trey Utter,SMU,Amer,1,0.8,0,0,0,0,0,0,0,0,0,0,So,Jun-00,-4.60083
2595,Stephaun Walker,Robert Morris,Horz,5,55,111.4,19.9,53.3,9,13,4.1,15.8,1.8,2.6,53.3,So,7-Jun,0.803891
2596,TJ Wainwright,Robert Morris,Horz,5,66,108.8,21.4,52.6,0.9,3,8.4,20.4,0.8,0.9,55.3,So,3-Jun,-2.15268
2597,Jayden Brewer,FIU,CUSA,8,36.6,85.1,22.5,41.7,7.5,11.6,5,16.3,2,1.9,45.2,So,6-Jun,-3.79751
2598,Bryce Baker,Old Dominion,SB,4,53.3,88,14.7,47.5,2.5,6.6,8.2,18.6,0,1.4,10,So,5-Jun,-2.3766
2599,Ben Krystkowiak,Robert Morris,Horz,1,0.5,200,20,100,0,0,0,0,0,0,0,So,4-Jun,9.85216
2600,Brian Nussbaum,Fordham,A10,1,0.8,0,35,0,0,0,0,0,0,0,0,Jr,2-Jun,-19.4228
2601,Mason Nicholson,Jacksonville St.,CUSA,6,24.5,118.8,20,66.7,9,17.9,0,9.9,7.9,0,28.6,Jr,10-Jun,0.653904
2602,Isaiah Gaines,Florida Atlantic,Amer,3,4.2,115.1,6.4,100,0,42.7,0,0,0,5.7,100,Jr,8-Jun,8.70005
2603,Allen David Mukeba Jr.,UMKC,Sum,5,40,106.4,23.9,58.3,14.5,19.6,11.9,18.6,10.6,2.2,58.3,Jr,7-Jun,1.55758
2604,Dre Bullock,Niagara,MAAC,4,26.3,95.3,17.1,50,3.1,9.9,0,8.4,4.6,0,16.7,Jr,6-Jun,-2.82872
2605,Guy Fauntleroy,North Carolina Central,MEAC,5,13.1,25.2,18.1,0,0,11.9,27.7,31.9,0,1.9,0,So,Jun-00,-5.1588
2606,Kelechi Okworogwo,Maryland Eastern Shore,MEAC,5,21.5,137.8,16.1,63.3,6.9,23,6,0,2.5,0,6.7,So,6-Jun,-2.10069
2607,Kobe MaGee,Drexel,CAA,6,37.1,115.1,12,55.9,6.4,11.7,6.7,16.9,8.1,0.7,11.8,So,6-Jun,2.78587
2608,Preston Clark,Texas,B12,1,0.4,0,37.4,0,0,0,0,0,0,0,0,Fr,6-Jun,-18.7323
2609,Dillon Mitchell,Texas,B12,6,73.3,114.8,20,61.7,9.2,22.7,12.4,19.3,4.5,1.9,42.6,So,8-Jun,2.95531
2610,Isaac Gard,Wisconsin,B10,3,0.7,0,19.2,0,0,0,0,0,0,0,0,So,2-Jun,-8.05352
2611,LeJuan Watts,Eastern Washington,BSky,5,51,121.1,15.1,87,9.2,25.4,11.7,31.9,0,2.7,4.3,Fr,6-Jun,1.27714
2612,Amarion Savage,Charleston Southern,BSth,1,5,0,20.3,0,0,0,0,73.4,0,0,0,Fr,Jun-00,-10.1711
2613,Lamar Washington,Texas Tech,B12,6,38.3,86,20.8,40,1.3,14,22.6,24.8,0,1.9,36,So,4-Jun,2.18665
2614,Pano Pavlidis,Stonehill,NEC,7,45.4,81.1,19.6,50,3.5,22.1,10.5,28.7,5.1,1.7,20.6,Sr,8-Jun,-0.926715
2615,AJ McKee,Queens,ASun,7,80.4,98.4,28.7,46.3,3.9,12.9,18.1,13.6,0,3.2,33.3,Jr,2-Jun,0.294957
2616,Kyle Johnson,Delaware St.,MEAC,8,20,99.2,15.9,53.8,10.3,18.4,9.3,26.3,0,3.3,46.2,Sr,8-Jun,0.28764
2617,K.T. Raimey,DePaul,BE,6,37.9,95.6,25.5,63.9,1.3,18.4,5.1,26.5,1.1,1.8,22.2,Sr,3-Jun,-0.601351
2618,Cameron Stitt,Delaware St.,MEAC,7,11.3,58.9,13.6,11.1,6.1,32.5,0,10.8,3.3,0,44.4,Jr,8-Jun,-3.1082
2619,Frank Mitchell,Canisius,MAAC,6,57.9,110.1,24,60.8,13.8,32.5,12.9,15,3.4,0.8,31.4,Jr,8-Jun,-0.382232
2620,Brady Dingess,Morehead St.,OVC,2,1.5,0,0,0,0,0,0,0,0,0,0,Fr,1-Jun,-4.88136
2621,Alex Horiuk,UT Rio Grande Valley,WAC,4,9,42.9,18.5,20,10.4,19.3,0,31.9,11.1,0,0,So,Jul-00,-1.63681
2622,Adante' Holiman,UTSA,Amer,7,67.4,100,22.1,46.1,0.5,7.3,16.6,14.1,1,1.7,25,So,Jun-00,-2.57954
2623,Isaiah Barganier,UT Rio Grande Valley,WAC,3,17.5,52.7,12.5,22.2,2.7,3.3,5.6,12.1,2.8,1.5,0,So,7-Jun,-2.90449
2624,Brandon Walker,Montana St.,BSky,5,48.3,89.5,42.1,50.8,1.2,16.4,32.2,19.4,1.1,0.6,13.6,So,7-Jun,-1.55094
2625,Ryan Zan,La Salle,A10,6,19.6,111.8,10.2,50,7.4,10.3,0,0,4.5,2.6,11.1,So,7-Jun,0.0371695
2626,Caleb Donaldson,Eastern Illinois,OVC,2,16.5,51,12,50,0,0,11.8,60.9,0,0,0,Sr,5-Jun,-6.00007
2627,Rodolfo Bolis,Eastern Illinois,OVC,5,17.5,69.7,15.7,33.3,11.5,14.6,5.9,10.9,12.2,0,100,Jr,8-Jun,-0.949144
2628,Kinyon Hodges,Tennessee St.,OVC,4,68.1,115.8,18.6,51.6,1.2,24.5,16.6,14.3,0,5.3,28.1,Sr,2-Jun,4.29223
2629,Nick Ellington,Murray St.,MVC,4,74.5,111.8,20.1,60.7,12.4,17.6,4.8,16.4,7.9,1.9,78.6,Jr,7-Jun,1.79093
2630,Marvin McGhee III,Cal St. Bakersfield,BW,5,65.5,98.5,15.4,44.7,1.8,14,9.5,9.3,0.9,0.9,2.6,Jr,4-Jun,-1.55947
2631,Apostolos Roumoglou,Connecticut,BE,6,6.4,129.4,10.5,37.5,6.8,17.7,15.1,0,0,3.2,0,So,8-Jun,3.46103
2632,Louie Jordan,Weber St.,BSky,2,7.9,146.9,24.3,85.7,10.3,10.6,0,0,0,0,0,So,9-Jun,3.54004
2633,Joseph Pinion,Arkansas,SEC,6,10,132,14.9,50,0,7.7,0,0,7.3,3.8,85.7,So,5-Jun,5.01168
2634,Alex Karaban,Connecticut,BE,7,74.3,129.2,18.2,63.6,5.9,15.4,5.6,15.2,4.4,1.4,21.4,So,8-Jun,2.30803
2635,Zach Reinhart,Arkansas Pine Bluff,SWAC,2,4,0,0,0,0,15.4,0,0,0,6.8,0,So,6-Jun,2.32503
2636,Cade Bennett,Saint Mary's,WCC,4,5.8,95.9,18.8,37.5,0,8.3,40.2,23.7,0,4.4,0,Fr,Jun-00,2.5004
2637,B.J. Omot,North Dakota,Sum,5,88.8,95.1,24.8,38.8,3.6,11.7,6.7,7.4,2.1,0.6,37.5,So,8-Jun,-2.97651
2638,Gregg Glenn III,Tulane,Amer,5,32.5,110.2,20.3,66.7,10.1,22.1,8.2,24.4,3.7,4.1,16.7,So,7-Jun,2.19469
2639,Jared Turner,Northeastern,CAA,7,59.3,135.7,14.4,59.3,4.7,6.4,11.2,5,0,2.5,23.3,So,8-Jun,-1.64157
2640,Mark Armstrong,Villanova,BE,7,54.7,98.8,20.8,45.3,1.5,6.2,13.1,18.7,0,2.3,46.5,So,2-Jun,1.98294
2641,Rashad King,Northeastern,CAA,6,47.9,106.2,22.1,51.4,4.8,10.5,17.5,24.2,2.5,2.7,43.2,So,6-Jun,-1.67626
2642,Chase Cormier,Wofford,SC,6,53.1,177,13.2,86.8,3.3,10.4,9.7,3.2,0,1.3,32.4,So,2-Jun,0.133072
2643,Brendan Hausen,Villanova,BE,7,39.6,107.8,16.9,55.7,0,10.4,5.4,15.8,0,1.6,5.7,So,4-Jun,1.06014
2644,Dug McDaniel,Michigan,B10,7,88.2,124,24.8,56.3,2.4,8,27.5,14.7,0,2.1,28.1,So,11-May,0.429575
2645,Harold Woods,Northeastern,CAA,7,50,111.5,18.8,71.4,7.4,14.3,1.5,25,1.6,0.9,45.7,So,5-Jun,-3.27607
2646,Kalib Mathews,Queens,ASun,2,12.1,98.2,8.6,33.3,11.5,3.3,15,18.9,2.9,1.6,33.3,Jr,4-Jun,-2.80881
2647,Troy Hupstead,Maryland Eastern Shore,MEAC,4,50.7,99.8,30.7,51.1,17.6,28,12.7,16.2,1.1,1.7,40.9,Jr,7-Jun,-1.76607
2648,Aidan Shaw,Missouri,SEC,7,41.8,92.5,11.7,73.3,6.1,22.7,0,38.6,15,2,26.7,So,8-Jun,3.97816
2649,TJ Johnson,Lipscomb,ASun,7,39.6,125.7,16,58.8,3.1,13.8,8.9,6.1,0.8,0.5,11.8,Fr,6-Jun,-1.45536
2650,Daniel Egbuniwe,Tennessee Tech,OVC,5,56.1,83.9,17.9,48.1,6.8,12.6,6.9,25.4,3.1,0,7.4,So,7-Jun,-1.8095
2651,Rylan Houck,Lipscomb,ASun,7,25.4,110.5,16.3,47.6,3.2,12.4,14.2,4.7,3.9,0.8,14.3,Fr,5-Jun,-0.80096
2652,Paxton Davidson,Lipscomb,ASun,4,6.8,53.6,24.6,25,6,11.6,15.4,35.1,0,0,0,Fr,3-Jun,-7.96823
2653,Davion Cunningham,UNC Asheville,BSth,5,30.2,72.6,13.1,12.5,6.9,13,17,27,0,0.9,75,So,3-Jun,-1.80439
2654,Malik Dia,Belmont,MVC,6,55.1,105.4,32.1,58.9,5.2,19.1,12.2,13.6,5.5,2.8,32.9,So,9-Jun,0.690983
2655,Zach Keller,Wake Forest,ACC,6,38.4,85.5,12.6,47.2,1.3,16.3,1.8,19.9,3.1,1.9,22.2,So,10-Jun,0.936347
2656,Lee Dort,Vanderbilt,SEC,1,2.9,32.2,23.5,0,0,33.3,0,35.4,0,0,0,So,10-Jun,-2.71546
2657,Tyler Linhardt,Idaho,BSky,4,24.8,86.5,18.2,25,5.8,15.4,13.6,7.9,2.5,1.4,112.5,Fr,7-Jun,-1.91752
2658,Otto Luessenhop,Elon,CAA,1,0.4,0,0,0,0,0,0,0,0,0,0,So,8-Jun,-4.0746
2659,Xaivian Lee,Princeton,Ivy,6,79.2,126.7,28.3,58.1,3.3,13,23.7,12.9,2.3,2.3,28.7,So,3-Jun,2.41613
2660,Jack Scott,Princeton,Ivy,6,29.2,141.5,11.7,62.5,9,10.1,7.5,7.7,0,1.8,25,So,6-Jun,0.795259
2661,Eli Yofan,Miami OH,MAC,1,1,0,0,0,0,56.2,0,0,0,0,0,So,2-Jun,2.367
2662,Jalen Brown,Niagara,MAAC,1,0.6,0,0,0,0,0,0,0,0,0,0,So,10-May,-5.87428
2663,Caden Pierce,Princeton,Ivy,6,87.5,112.8,24.2,49.3,11.4,28.6,16,16.1,2.1,3,32.8,So,7-Jun,2.51166
2664,Micah Handlogten,Florida,SEC,5,35.4,138.3,17.2,71.4,23.4,18.6,4.3,14.7,4.6,1.3,3.6,So,1-Jul,1.23367
2665,R.J. Greene,LIU Brooklyn,NEC,6,74.2,86.5,19,41,5.7,20.5,3.6,19.5,1.6,0.9,84.6,So,5-Jun,-2.08418
2666,Marcus Jackson,Albany,AE,5,47.5,142.6,9.4,83.3,5.1,13.5,15,20.7,1.5,3.8,58.3,So,2-Jun,3.72635
2667,Mak Manciel,Detroit,Horz,5,27.5,38.5,15.9,13.6,3.8,9.8,5.1,40.1,0,0.9,27.3,Jr,3-Jun,-5.49987
2668,Oumar Koureissi,Nicholls St.,Slnd,6,25.1,96.2,25.7,50,8.7,17,3.7,17.5,8.9,2.7,43.5,Jr,11-Jun,1.7111
2669,Jack Johnson,Florida Atlantic,Amer,2,0.8,0,0,0,0,0,0,0,0,0,0,Fr,4-Jun,-1.27869
2670,Leo Beath,Florida Atlantic,Amer,2,2.5,0,6.4,0,0,17.8,0,0,0,0,0,Fr,8-Jun,-2.60993
2671,Angel Montas,Fordham,A10,5,24.9,102.8,16.8,50,3.4,11.4,3.8,10.8,1.7,0.9,20,So,6-Jun,1.18482
2672,Brenen Lorient,Florida Atlantic,Amer,6,22.9,76.5,19.1,43.8,6.6,11.6,0,27.2,0,2.1,12.5,So,9-Jun,-0.88534
2673,Elijah Gray,Fordham,A10,6,46.9,98.3,23.9,51.2,9.1,19.2,10.5,24.2,0.9,1.5,29.3,So,8-Jun,0.869998
2674,Braeden Smith,Colgate,Pat,6,76.7,104.2,30,47.1,0,22.1,42.1,19,0,3.7,40,So,Jun-00,3.41778
2675,Brady Cummins,Colgate,Pat,2,12.1,124.4,14.2,62.5,4,29.6,0,0,0,2.1,25,So,6-Jun,1.39517
2676,Ramar Pryor,Cleveland St.,Horz,6,34.2,86.3,11.7,38.9,2.5,7.6,4.2,17.9,1.3,4.9,5.6,So,3-Jun,2.11227
2677,Dylan Arnett,Cleveland St.,Horz,6,38.3,134.4,11.1,81.8,18,10.1,3.8,22.4,8,1.9,36.4,So,9-Jun,0.760722
2678,Isaac Jack,Dayton,A10,6,22.1,126.8,17.6,91.7,12.7,6.8,0,27.1,5.9,1.2,50,So,11-Jun,1.95305
2679,Aaron Price Jr.,Cal Poly,BW,5,54.5,111.8,19.2,55.2,11.5,9.5,7.7,14.4,0,0.6,20.7,So,8-Jun,-3.04788
2680,RJ Smith,Colorado,P12,6,30.2,104.4,13.5,53.6,0,12.2,8.4,23,0,0.8,50,Fr,3-Jun,-0.900695
2681,Logan Woods,Wright St.,Horz,6,30.8,94.1,8.2,20,4.8,11.5,13.1,27.4,0,2.3,80,Fr,5-Jun,0.394086
2682,Raziel Hayun,Manhattan,MAAC,3,8.5,82.9,19.4,30,6.3,13.5,0,16.8,0,3.3,40,So,4-Jun,-2.39379
2683,Stephon Payne III,Jacksonville,ASun,5,36.5,94.8,19.1,36.8,16.9,12.9,5,12,6.1,1.5,47.4,So,9-Jun,-1.86587
2684,Treysen Eaglestaff,North Dakota,Sum,5,76.1,116.3,23.1,59.7,0.7,9.9,19.7,15.4,2.4,2.1,21,So,6-Jun,0.45893
2685,Robert Lewis,Arkansas Pine Bluff,SWAC,5,49.5,94,12.7,53.1,6.7,7.5,1.9,25.9,3.5,0.5,37.5,So,9-Jun,-4.05758
2686,Drey Carter,Wright St.,Horz,6,30,132,19.8,66.7,11.4,11.8,10.3,15.6,0,0.8,33.3,Fr,8-Jun,-1.19987
2687,Caden Powell,Wyoming,MWC,5,60.5,113.8,23.1,51.7,14.9,18.8,15.3,22.3,5.9,1.4,89.7,So,10-Jun,2.3716
2688,Gestin Liberis,St. Francis PA,NEC,5,53.5,90,20.8,48.4,4.2,15.3,5.1,21.6,0,0,32.3,So,9-Jun,-3.14476
2689,Wisler Sanon II,St. Francis PA,NEC,5,49,81.4,21.4,43.2,5.7,13.9,17.3,31.5,0,3.7,50,So,4-Jun,0.0389184
2690,Will Berg,Purdue,B10,2,5,132.7,30.5,71.4,32.4,24.6,0,15.2,0,0,14.3,Fr,2-Jul,-1.25724
2691,Jonah Lucas,Marquette,BE,1,0.4,0,0,0,0,0,0,0,0,0,0,So,1-Jun,-4.24974
2692,Elvis Nnaji,Grambling St.,SWAC,1,3,0,7.5,0,0,0,0,0,0,0,0,So,8-Jun,-6.97105
2693,Victory Naboya,Maryland Eastern Shore,MEAC,5,16.1,115.2,16.5,57.1,3.1,23,6.6,21.1,6.7,5.2,57.1,So,9-Jun,4.68981
2694,Noah Batchelor,Maryland,B10,6,27.5,80.6,15.5,36.7,1.6,7.2,0,28.7,0,0,33.3,So,6-Jun,-1.6034
2695,Patrick Wessler,Virginia Tech,ACC,1,0.7,130.1,33.2,0,0,61.4,78.2,0,0,0,0,Fr,Jul-00,18.322
2696,Tre Green,Middle Tennessee,CUSA,5,9.5,28.9,21.8,0,0,10,14.1,31.5,0,0,25,So,3-Jun,-7.04709
2697,MJ Collins,Virginia Tech,ACC,7,54.3,69.5,17.3,18.6,1.7,8.9,15.7,11.1,0.8,4.6,18.6,So,4-Jun,2.78415
2698,Danny Washington,Mississippi Valley St.,SWAC,7,52.3,82.9,14.6,50,0.8,11.6,13.8,35.3,0,1.6,50,Sr,Jun-00,-2.76935
2699,Rayquan Brown,Mississippi Valley St.,SWAC,7,86,92.6,27.3,43.4,6.5,8.6,7.2,10.6,0.5,1.4,31.1,Sr,6-Jun,-3.66539
2700,Ty Mosley,Middle Tennessee,CUSA,6,24.9,108.3,9.7,61.1,1.6,7.6,6.2,26.9,1.5,1.8,22.2,Sr,5-Jun,1.74674
2701,Arecko Gipson,Mississippi Valley St.,SWAC,7,58.9,76.1,23,37.5,3.4,13.3,5,21.4,0.7,1,58.3,Sr,7-Jun,-3.51759
2702,Walter Hamilton,Mississippi Valley St.,SWAC,7,36.5,71.9,15.3,39.5,5.4,13.1,4.9,29.8,3.5,2.8,31.6,Sr,8-Jun,0.0613674
2703,McKinley Harris,Prairie View A&M,SWAC,5,19,122.9,2.5,50,2.5,5.3,0,0,5.1,0,0,Sr,5-Jun,0.236588
2704,Khaliq Abdul-Mateen,Texas A&M Commerce,Slnd,7,39.6,68,17.1,32.8,2,18.2,9,18.1,0,1,20.7,Jr,1-Jun,-2.13803
2705,Ben Estis,Ohio,MAC,1,0.8,57.7,45.9,0,0,56.6,0,0,0,0,200,So,1-Jun,-3.15419
2706,Ajay Sheldon,Ohio,MAC,6,30,157.1,10.1,91.7,1.7,7.5,11.2,15.1,0,3.8,16.7,So,1-Jun,3.03711
2707,Elmore James,Ohio,MAC,6,79.2,118.1,18.1,52.5,7,14.9,8.2,9.6,0,0.9,18.3,So,3-Jun,-1.73877
2708,Otega Oweh,Oklahoma,B12,6,60.4,128.7,23.2,69.6,5.9,15.2,8.2,15.2,1.3,5.5,32.1,So,5-Jun,6.84638
2709,Felix Brostrom,South Dakota,Sum,5,33,144.2,15.7,76.5,8.1,9.5,5.7,15.7,1.5,2.5,35.3,So,8-Jun,-0.684273
2710,Steven Kramer,South Dakota,Sum,4,36.5,63.4,22.2,33.3,0,11.4,26.1,47.2,2.8,2.2,83.3,Fr,6-Jun,-1.58058
2711,Jevon Hill,South Dakota,Sum,1,0.5,200,20,100,0,0,0,0,0,0,0,Fr,9-Jun,4.48011
2712,AJ Storr,Wisconsin,B10,7,58.6,104.8,30.3,43.5,3,11.8,10.8,11.1,0.8,1.5,24.7,So,7-Jun,-0.382129
2713,Tanner Te Slaa,South Dakota St.,Sum,3,7.5,90.9,9.4,75,0,30.8,0,41.3,0,3.9,0,So,5-Jun,3.98344
2714,Kalen Garry,South Dakota St.,Sum,5,78.5,101.6,11.7,53.7,3.6,13.3,6.5,22.1,0.8,3,18.5,Fr,3-Jun,0.533412
2715,Paul McMillan IV,Central Michigan,MAC,6,50.4,78.7,24.7,41.7,1,7.7,12.4,25.7,0,1.5,26.2,So,2-Jun,-4.33157
2716,A'lahn Sumler,Charleston Southern,BSth,4,55.6,135.9,16.5,75,0,5.8,12.2,12.2,1.1,1.3,11.5,So,4-Jun,-0.986352
2717,Felix Okpara,Ohio St.,B10,6,45,109.6,15.1,56.5,10,26.9,4.9,18.4,16.1,1.1,26.1,So,11-Jun,5.43978
2718,Cesar Tchilombo,Northern Kentucky,Horz,2,1,0,0,0,0,62.1,0,0,0,0,0,Fr,9-Jun,-0.414489
2719,LJ Wells,Northern Kentucky,Horz,5,51,97.1,17.3,55.3,8.8,15.8,16.7,29.5,2.1,1.1,42.1,So,8-Jun,-0.458163
2720,Cody Pennebaker,Lamar,Slnd,6,64.5,110.2,18.7,48.3,6.6,15,8.8,7.3,2.1,1,20.3,So,5-Jun,-2.75665
