,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
2481,Dominic Parolin,Lehigh,Pat,28,53.8,109,19,58,5.4,14.6,5.5,14.1,1.7,2,48.4,Jr,9-Jun,0.505369
2482,Jayshen Saigal,Lehigh,Pat,9,1.5,88.2,8.7,75,0,6.7,0,39.2,0,0,0,Jr,2-Jun,-3.93252
2483,Emmanuel Okpomo,Temple,Amer,11,5.2,154.5,8.9,83.3,19.4,10,8.7,19.7,4.6,0.9,16.7,So,10-Jun,2.44387
2484,Lorenzo Donadio,American,Pat,30,35.6,103.7,14.9,48.4,5.5,13.4,8.8,16.7,0.8,2.5,22.1,Jr,4-Jun,-1.19968
2485,Josh Banks,VCU,A10,28,17,104.8,16.3,51.7,1.6,8.4,4.9,18.1,1.9,1.2,37.9,Jr,5-Jun,0.772269
2486,Floyd Rideau Jr.,USC Upstate,BSth,30,41.7,86.2,13,46.9,2.9,6.9,5.5,22.5,1.2,1.6,8.2,So,5-Jun,-1.01787
2487,Joirdon Karl Nicholas,Texas Southern,SWAC,28,57.7,94.2,21.5,52,9.2,26.2,11.5,20.8,3.4,1.4,41.8,Sr,9-Jun,0.312329
2488,Latavian Lawrence,South Carolina St.,MEAC,17,24,84.7,21.2,40.1,8.6,15.9,9.6,23.7,3.8,2.4,17.8,So,6-Jun,-1.59424
2489,Dylan Penn,Vermont,AE,33,69.7,110.8,25.2,56.6,1.8,12.6,17.2,14.9,1.1,1.6,29,Sr,3-Jun,-0.170764
2490,Garrett Tipton,Bellarmine,ASun,30,78.7,102.7,23.6,54.6,2,12.1,13.6,17.4,1.5,1.3,19.8,Sr,4-Jun,-1.84914
2491,Zac Jennings,Bellarmine,ASun,2,0.4,0,0,0,0,26.3,0,0,0,0,0,Jr,5-Jun,-1.97321
2492,Alec Pfriem,Bellarmine,ASun,30,74.7,100.7,16.8,50,2,13.4,18.1,22,0.9,1.4,30.6,Sr,5-Jun,-0.707616
2493,Jamille Reynolds,Temple,Amer,22,33.7,105.4,25,60.7,10.4,20.7,9.3,20.1,5.7,1.1,37.7,So,10-Jun,1.11837
2494,Isaiah Adams,Buffalo,MAC,30,75.3,93.6,20.4,51.6,3.3,15.4,7.4,23.8,1.9,1.3,19.7,Jr,6-Jun,-0.828255
2495,Malik Edmead,Albany,AE,21,30.8,90.1,23.3,44.2,2.5,6.1,23.3,24.8,0.3,2.3,39.8,Jr,10-May,-2.43863
2496,Nick Thelen,Bellarmine,ASun,3,1.2,0,6.3,0,0,8.8,0,67.8,10.7,0,0,Sr,7-Jun,-0.289265
2497,Bash Wieland,Bellarmine,ASun,7,17.1,121.3,17.2,53.2,2,15.9,14.7,7.2,0,0.6,48.9,Sr,6-Jun,-0.474965
2498,Eli Roberts,Bellarmine,ASun,4,0.3,219.2,4.9,0,34,32.8,0,0,0,0,0,Jr,7-Jun,-4.73519
2499,Themus Fulks,Louisiana Lafayette,SB,31,73.3,95.2,23.5,44.8,1.9,10.2,35,27.4,0.1,2,34.1,So,1-Jun,-1.23587
2500,Vuk Stevanic,Western Illinois,Sum,27,71.2,109.2,19.9,54.7,6.4,8.6,13,17,0.8,1.2,31.6,Sr,8-Jun,-2.08892
2501,Dallas James,South Carolina St.,MEAC,22,16.4,112.2,10,56.7,13.6,13.8,0.9,16.3,10,0.5,26.7,So,Jul-00,-0.62989
2502,DeLonnie Hunt,Wagner,NEC,26,79.4,99.1,21.6,41.4,3.2,9.7,18.1,13.7,0,2.1,28.5,Jr,Jun-00,-0.132403
2503,Zahree Harrison,St. Francis PA,NEC,6,3.2,53.5,24.8,25,3.3,9.5,28.1,38.1,0,0,50,Jr,Jun-00,-7.30024
2504,Ronell Giles Jr.,St. Francis PA,NEC,23,48.1,84.8,19.6,39.5,2.4,10,16.9,22.2,0.6,1.4,27,Jr,5-Jun,-3.05187
2505,Maxwell Land,St. Francis PA,NEC,29,82.1,99.2,21.1,48.9,3.8,15,9,14.4,0.6,0.9,16.5,Jr,4-Jun,-3.08737
2506,Quoiren Waldon,Mississippi Valley St.,SWAC,19,5.6,93.7,9.7,50,8.2,8.6,11.4,25.4,1.7,0.8,83.3,So,9-Jun,-1.56918
2507,Jalani Bell,Jackson St.,SWAC,14,10.1,93.2,13,46,0.9,9.3,5.5,26.2,0,2.6,36,So,Jun-00,-0.153988
2508,Joe Octave,Holy Cross,Pat,27,69.7,100.9,21.4,50,4.7,13,7.8,12.6,0.7,1.2,33.2,Jr,4-Jun,-2.22438
2509,Glen McClintock,Northeastern,CAA,30,40.9,84.5,16.5,40,1.9,10.5,15.7,30.8,0.2,2.6,37.9,Jr,2-Jun,-0.192023
2510,Ryan Isaacson,Merrimack,NEC,1,0.1,0,0,0,0,0,0,0,0,0,0,Jr,8-Jun,-3.11308
2511,Jadan Coleman,Tulane,Amer,19,20.7,91.5,17.5,46.9,0.9,8.5,9.4,14.2,1.3,0.6,12.5,So,6-Jun,-2.17773
2512,Sion James,Tulane,Amer,31,91.7,114.7,13.3,54.5,2.1,11.7,15.3,13.4,2.4,2.9,47.4,So,5-Jun,2.25459
2513,Ronald Williams,Mississippi Valley St.,SWAC,19,5.8,45.4,12.7,12.5,1.6,6.6,2.6,37,4.8,1.6,112.5,Sr,8-Jun,-0.725754
2514,Terry Collins,Mississippi Valley St.,SWAC,32,85.9,90.6,26.6,43.4,2.2,13.8,14.8,19.3,1,2.8,28.3,Sr,3-Jun,-1.69968
2515,Devin Gordon,North Carolina Central,MEAC,14,12.6,90.1,12.9,43.3,2.7,11.5,8.3,16.7,3.4,2.6,10,So,4-Jun,2.33146
2516,Kam'ron Blue,Coppin St.,MEAC,32,60.9,89,14.7,51.8,2.5,12.4,3,17.8,1.7,1.5,7,Sr,7-Jun,-2.68202
2517,Sam Winter,Boise St.,MWC,2,0.3,0,0,0,0,0,0,0,0,0,0,Jr,2-Jun,0.764755
2518,Carter Sobera,Auburn,SEC,3,0.1,0,0,0,0,0,0,0,0,0,0,Jr,5-Jun,-3.85814
2519,Darryl Jordan,Alcorn St.,SWAC,8,5,99.6,15.5,40,5.3,9.8,0,11.8,1.9,0.9,53.3,Sr,7-Jun,-2.48392
2520,Dallas Howell,North Alabama,ASun,28,54.1,103.9,14.8,52,3.7,16.6,4.2,11.9,2.7,1.7,5.8,So,7-Jun,-0.327864
2521,David McDaniel,Jackson St.,SWAC,4,0.7,0,14.6,0,0,0,0,43.6,13,0,0,So,9-Jun,-2.96978
2522,Austin Patterson,Sacramento St.,BSky,30,78.1,104.7,13.2,51.6,3.9,11,8.2,19.6,0.3,1.7,17.9,So,3-Jun,-0.444503
2523,Ty Harper,Eastern Washington,BSky,19,10.1,94.1,15.6,58.9,1,10.1,13.2,31,0,1.8,7.1,So,3-Jun,-0.624778
2524,Chad Venning,St. Bonaventure,A10,32,69.5,107.8,23,58.1,8.8,15.4,6.3,17.1,6.4,1.1,32.8,So,10-Jun,0.833382
2525,Reese Dixon-Waters,USC,P12,29,55.8,96.6,21.5,48.9,3.7,10,8.8,20.2,1.7,1.7,30.5,So,5-Jun,0.358897
2526,Ben Gregg,Gonzaga,WCC,35,28.4,126.5,19.9,58.7,12.6,16.4,8.1,12.3,6,2.3,33.3,So,10-Jun,2.1504
2527,Mustapha Amzil,Dayton,A10,34,73.4,112.5,17.1,53.9,5.3,13.6,11.6,16.8,1.1,0.5,35.6,So,9-Jun,0.576112
2528,Babacar Diallo,UMKC,Sum,29,46.5,96.7,13.3,47.8,6.6,14.5,13.5,28,0.7,2,24.4,Jr,6-Jun,-0.128605
2529,Carter Whitt,Furman,SC,26,23.4,78.9,18.9,37,1.5,12.8,26.6,31.7,0.3,1.3,13,So,3-Jun,-1.76914
2530,Meechie Johnson Jr.,South Carolina,SEC,30,76.7,100.4,23.6,46.1,2.1,11.2,24.5,18.8,0.1,1.4,21.8,Jr,2-Jun,-1.21669
2531,Isaiah Folkes,Charlotte,CUSA,35,44,99.6,16.8,65.7,0.7,8.2,14.2,25.4,2.1,2.7,24.4,So,4-Jun,1.70661
2532,Charlie Yoder,Incarnate Word,Slnd,5,9.5,83.5,24.9,39.8,7.7,7,8.1,17.3,3,1.6,11.4,So,4-Jun,-2.91167
2533,Franck Kepnang,Washington,P12,8,14.1,108.2,20.5,52.8,12.5,18.1,2.4,15.4,8.4,1.9,41.5,Jr,11-Jun,3.29747
2534,Keon Edwards,Milwaukee,Horz,14,8.1,127.3,14.1,62.5,6.7,9,5.3,15.3,2.1,1.1,29.2,So,8-Jun,-1.13668
2535,O.D. Ogunbo,Delaware,CAA,4,0.5,0,0,0,0,20.1,0,0,0,0,0,Jr,8-Jun,-2.20197
2536,Sadaidriene Hall,Stephen F. Austin,WAC,27,62.9,114.2,21.6,57.1,10.2,19.5,13.1,15.8,3,2.1,30.8,So,5-Jun,0.958395
2537,Jordan Nesbitt,Hampton,CAA,31,84.6,90.6,28.7,40.1,4,17.6,21.1,17.1,2.3,2.1,36.1,So,6-Jun,-1.1029
2538,Quinn Pemberton,Boston College,ACC,6,0.7,15,22.3,0,0,13.5,18,29.9,0,0,0,Jr,1-Jun,-7.10293
2539,David Jones,St. John's,BE,31,59.6,99.3,27,44.4,9.5,19,11.7,14.6,1.6,2.6,16.1,Jr,6-Jun,0.770632
2540,Mac Etienne,UCLA,P12,32,14.8,109.1,12.9,44.7,13.9,19.6,5.2,8.5,8.3,1.6,42.1,So,10-Jun,4.11717
2541,Lysander Rehnstrom,Navy,Pat,6,0.5,105.9,21.7,50,0,0,0,0,0,0,0,So,4-Jun,-4.31213
2542,Trey James,Robert Morris,Horz,18,6.4,79,18.5,35.3,15.9,13.4,4.6,24.2,11.9,1.5,41.2,So,9-Jun,1.27951
2543,Brian Geatens,Saint Joseph's,A10,7,0.5,0,29.9,0,0,0,0,54.9,0,0,200,Jr,Jun-00,-11.5999
2544,Chris Arizin,Saint Joseph's,A10,9,0.7,117.5,10,0,0,25.6,0,0,0,0,200,Jr,3-Jun,-1.0172
2545,Trey Patterson,Villanova,BE,22,10.9,64.3,10,21.4,5.1,14.8,4.7,33.3,0,1.2,35.7,So,9-Jun,0.318203
2546,Stephan Swenson,Stetson,ASun,27,64,117.7,23.7,54.1,3,8.9,33.8,18.4,0.4,2.5,27.7,Jr,2-Jun,-0.871248
2547,A'Jahni Levias,North Dakota,Sum,22,20.7,90.9,19.3,47.1,4.8,13,8.8,22.5,0,1.8,23.2,Fr,6-Jun,-1.12644
2548,Reid Grant,North Dakota,Sum,16,9.2,75.2,9.9,35,2,10.8,18.8,41.4,0.9,1,0,So,3-Jun,-1.73904
2549,Paul Bruns,South Dakota,Sum,29,59.2,101.1,19.3,48.2,2.9,15.9,5.9,12.3,0.8,1,18.8,So,4-Jun,-2.28581
2550,Remy Lemovou,Lindenwood,OVC,22,11,98.4,17.1,46.7,16,11.4,1.6,18.3,9.8,1.3,20,Jr,9-Jun,-0.516226
2551,Daniel Titus,Coppin St.,MEAC,25,28.4,73.4,12.7,46,1.3,12.1,7.6,31.6,2.4,1.8,11.3,Jr,8-Jun,-1.69793
2552,Alex Rojas,Coppin St.,MEAC,27,31.8,109.6,10,55.3,1.1,7.1,4.6,7.9,0.5,0.8,17.3,Jr,5-Jun,-3.23791
2553,Amar Augillard,Georgia Southern,SB,8,2.1,103.5,23.6,55.6,4.5,0,0,20.2,0,2.4,22.2,Fr,4-Jun,-1.0184
2554,Donovan Stocks,Georgia Southern,SB,3,0.4,211.3,3.3,0,22.6,0,0,0,0,0,0,Fr,3-Jun,-2.50952
2555,KJ Jenkins,New Mexico,MWC,32,44.3,114.5,17.1,55.6,1,9.6,9.8,10.4,0.4,2.2,17,Sr,2-Jun,0.523435
2556,Ethan Price,Eastern Washington,BSky,33,62.9,109.3,19,61.9,4.5,14.9,11.3,23.4,4.7,0.7,37.4,So,10-Jun,0.218207
2557,Anouar Mellouk,St. Bonaventure,A10,31,21.2,79.3,20.7,48.6,8.7,9.4,3.1,29.7,3.6,3.3,27.5,Fr,8-Jun,0.941212
2558,Joryam Saizonou,UNC Greensboro,SC,30,25.5,92.1,11.7,42.7,0.8,11.8,6.5,16.7,0.4,1.4,27.3,So,3-Jun,1.06197
2559,Justin Ndjock-Tadjore,St. Bonaventure,A10,1,0.7,23.6,15.9,0,13.1,27.2,0,0,0,0,0,So,7-Jun,-5.72782
2560,Prakash Ketterhagen,Eastern Michigan,MAC,4,0.2,0,0,0,0,0,0,0,0,19,0,So,3-Jun,12.3594
2561,Luka Savicevic,Eastern Michigan,MAC,15,10.7,63.4,9.4,23.3,1.8,4.6,10.1,28.3,1.8,2.6,20,So,3-Jun,-0.735664
2562,Mo Njie,SMU,Amer,25,11.5,92.4,17.8,55.2,10.2,19.4,5.2,27.7,6.5,0.4,62.1,So,10-Jun,0.950613
2563,Jalin Billingsley,Eastern Michigan,MAC,26,39.1,100.8,14.3,54.2,5.9,9.6,2,16.9,3.2,1.9,36.5,So,7-Jun,-1.14354
2564,Tyler Beard,Pacific,WCC,30,53.8,107,22.1,54,1.9,12.4,22.7,19,0.3,1.7,35.8,So,2-Jun,-0.651937
2565,David Shriver,VCU,A10,35,47.9,112.4,15,56.5,2,11.9,5.6,12.2,1.8,1.2,12.5,Sr,6-Jun,1.13206
2566,Jake Koverman,High Point,BSth,8,4.1,92.9,14.4,55,2.3,8.8,3.8,24.1,0,2.3,40,So,5-Jun,-1.92003
2567,Carlos Edmundo,Hartford,ind,2,0.3,0,0,0,0,0,0,0,0,0,0,Jr,2-Jun,-7.07518
2568,Kurtis Henderson,Hartford,ind,24,77.2,84.8,22.6,42.1,1.4,11.4,18.4,23.5,0.3,2.3,19.6,So,10-May,-3.17669
2569,Brock Williams,High Point,BSth,23,22.5,92.1,19.3,44.9,1.3,10.5,16,18.7,1.2,2.8,56.5,So,10-May,0.0398027
2570,Dean Wang,Drexel,CAA,5,0.4,79.2,20,20,0,0,0,0,0,0,40,Jr,1-Jun,-10.9628
2571,Felix Kloman,Brown,Ivy,19,13.6,91.4,15.8,43.1,2.1,12,10,14.5,0.8,1.2,30.6,Jr,5-Jun,-0.37455
2572,Kimo Ferrari,Brown,Ivy,24,50,99.7,10.3,48.9,1.4,8.3,10.7,16.2,0.4,2.2,13.6,Jr,Jun-00,1.70942
2573,Malachi Ndur,Brown,Ivy,16,20.6,88.5,17.3,55.2,8.5,15.9,7.8,29.3,3.5,2.3,20.8,Jr,8-Jun,1.95702
2574,Dola Adebayo,Mount St. Mary's,MAAC,26,10.9,98,19.7,48.7,8.6,10,1.5,17.6,5.5,0.9,35.9,Fr,8-Jun,-0.50874
2575,Frankie Collins,Arizona St.,P12,35,67.2,97.6,22.9,44.3,2.6,13.4,30.5,19.1,0.9,2.7,43.5,So,1-Jun,2.68473
2576,Isaiah Barnes,Michigan,B10,15,6.5,89.3,12.2,33.3,7.8,13.2,1.8,16.1,1.1,0,33.3,So,7-Jun,-0.596692
2577,Ian Burns,Michigan,B10,3,0.6,0,5.4,0,0,0,0,0,0,0,0,So,6-Jun,-3.56661
2578,Jedy Cordilia,Mount St. Mary's,MAAC,32,44,111.4,18.9,58.5,7.9,17.2,6.7,18.8,2.3,1,26.1,So,9-Jun,0.16217
2579,Manny Littles,Nicholls St.,Slnd,24,55.2,95.2,18.8,46.6,9.6,19.1,7,20.3,2.8,1.2,29.6,Sr,7-Jun,-1.50376
2580,Qua Grant,Sam Houston St.,WAC,30,72,101.6,30.2,47,2.4,15.8,32,17.3,0.7,3.7,27.5,Sr,1-Jun,3.27863
2581,Sydney Curry,Louisville,ACC,32,43.8,96.4,17.7,53.3,10.3,19.5,4.4,22.2,1.6,0.9,45.8,Sr,8-Jun,-1.28026
2582,El Ellis,Louisville,ACC,32,90.1,99.4,29.9,47.4,1.1,7.8,30.7,20.8,0.2,1.6,34.3,Sr,3-Jun,-2.56774
2583,Alex Jackson,Loyola MD,Pat,4,0.4,0,17.2,0,0,26.5,0,0,0,0,0,Sr,7-May,-8.6969
2584,Justice Ajogbor,Harvard,Ivy,26,44.1,105.1,19.4,55,9.2,11.8,7.5,17.8,9.2,1,31.8,Jr,10-Jun,1.77976
2585,Carson Brown,Jacksonville,ASun,6,0.7,143.1,13.3,75,0,0,0,0,0,0,0,So,1-Jun,-0.607246
2586,Kaleb Edwards,IUPUI,Horz,3,0.9,73.4,23,33.3,0,0,17.7,0,0,0,133.3,Fr,3-Jun,-4.66742
2587,Brandin Podziemski,Santa Clara,WCC,31,86.2,120.5,25.5,57.6,5.5,21,20.8,14,1.3,2.8,32.3,So,5-Jun,2.53625
2588,Gyasi Powell,Jacksonville,ASun,26,77.1,103.9,19,50.9,3.5,12.1,14.9,15,0.4,1.3,18,So,3-Jun,-0.606883
2589,Ethan Speaker,Little Rock,OVC,28,35,96.8,18,50.9,8.1,15.1,7.3,20.1,0.5,1.5,21.7,Fr,7-Jun,-2.83114
2590,Chuks Isitua,Fresno St.,MWC,5,2,63.1,12.1,25,10.4,5.4,0,21.7,5.1,5.2,0,So,Jun-00,2.30611
2591,Matthew Gonzalez,St. Francis NY,NEC,8,0.9,71.8,24.3,37.5,11.3,24.8,0,24.8,0,0,0,So,2-Jun,-7.16379
2592,Cameron Butler,North Carolina Central,MEAC,19,12.1,84,13.2,56.3,9.6,21.3,4.3,30.8,1.8,0.5,75,Jr,10-Jun,0.553885
2593,Ryan Mutombo,Georgetown,BE,12,5,135.6,17.6,75,15,24.2,0,15.1,6.6,2.7,50,So,2-Jul,2.37122
2594,Stanley Borden,Duke,ACC,1,0.1,0,0,0,0,55.7,0,0,0,0,0,So,Jul-00,4.20854
2595,Jordan Riley,Georgetown,BE,25,31.2,87.4,17.9,41.9,5.1,14.2,3.7,20.7,2.4,2.6,33.3,So,4-Jun,0.183409
2596,James White,Mississippi,SEC,29,30,90,19.2,41.6,3.4,14,15,14.2,0.8,0.8,11.5,So,5-Jun,-0.908476
2597,Daeshun Ruffin,Mississippi,SEC,11,15.2,100.5,31.8,42.9,0.6,6.5,39.9,15,0.5,2.1,29.6,So,9-May,-0.195491
2598,Eric Van Der Heijden,UNC Wilmington,CAA,22,17.7,89.3,13.1,38,5.9,12.5,6.9,12.3,1.1,2.4,4,So,9-Jun,0.886004
2599,Jalen Haynes,East Tennessee St.,SC,30,72.4,108.7,26.8,57.5,10.4,15.8,11.6,18.7,3,0.9,58.7,So,8-Jun,-0.741535
2600,Camden Johnson,Virginia Tech,ACC,10,1.8,88,15.1,0,15.3,14.6,24.4,16.6,0,0,66.7,So,1-Jun,-2.20633
2601,Sean Pedulla,Virginia Tech,ACC,34,88.8,106.2,23.7,49.5,1.4,10.5,19.9,14.9,0.5,2,23.1,So,1-Jun,0.126052
2602,Gianni Thompson,Massachusetts,A10,14,6,85.5,15.8,40,8.6,15.4,12.4,28.9,1.6,1.5,26.7,So,8-Jun,0.0311872
2603,Luke Fonts,Providence,BE,4,0.4,0,0,0,0,0,29.9,0,0,0,0,So,1-Jun,-0.897051
2604,Grant Slatten,Tennessee Tech,OVC,30,32.6,104,16.9,46.8,8.4,13.8,8.2,14.6,0.5,2.6,37.6,So,5-Jun,-0.679643
2605,Ubong Abasi Etim,Bowling Green,MAC,13,6.8,121.3,10.7,60,18.2,17.7,2.1,20,4.1,2.8,20,Fr,9-Jun,-0.405171
2606,Terence Harcum,Appalachian St.,SB,29,72.8,101.5,20.4,47.8,1.1,9.5,8.8,11.5,0.1,1.5,24.8,So,3-Jun,-0.249966
2607,Cade Arbogast,Arkansas,SEC,9,0.8,87,13.4,37.5,0,9.7,0,0,0,0,0,Jr,3-Jun,-3.16932
2608,Chance Moore,Missouri St.,MVC,30,52.7,104.3,25.1,51.6,5.2,16.2,5.7,13.8,3,2.4,31.4,So,6-Jun,0.574871
2609,Elijah Hutchins-Everett,Austin Peay,ASun,28,64.5,99.4,24.4,50.2,5.7,19.7,6.8,16.1,2.7,1.1,34.5,So,11-Jun,-1.78079
2610,Drew Calderon,Austin Peay,ASun,15,20,93.7,11.5,42.9,2,7.1,8,14.1,1.5,1.9,9.5,So,4-Jun,-0.813394
2611,Lawson Blake,Arkansas,SEC,9,0.8,58.3,26.1,25,9.9,29,0,18.1,0,0,75,So,10-Jun,-5.20541
2612,Sione Lose,UC Davis,BW,27,25.1,78.1,9.3,32.1,4.6,12.4,8.6,19.9,1,2,19,Fr,4-Jun,0.645182
2613,Charlie Morrison,Samford,SC,2,0.1,0,20,0,0,118.5,0,100,0,0,0,So,Jun-00,-8.56202
2614,Owen Larocca,Samford,SC,2,0.3,0,0,0,0,39.5,0,0,0,0,0,So,1-Jun,1.49876
2615,Tre-Vaughn Minott,South Carolina,SEC,7,1.5,111.5,6.2,100,0,12.3,0,0,11,0,300,Jr,9-Jun,2.41827
2616,Tylor Perry,North Texas,CUSA,35,82.6,124.3,24.4,57.2,2,10.7,12.6,13.7,0.2,2.7,43.6,Sr,11-May,2.5542
2617,Will Thomas,Morgan St.,MEAC,24,48.9,93.6,22,43.4,5,15.7,11,14.5,0.4,1.4,17.6,Jr,5-Jun,-2.2881
2618,Collin Nnamene,Morgan St.,MEAC,25,29.7,70.9,13.9,41.5,7.2,15.9,6.2,36.5,11.6,1.2,70.7,Sr,8-Jun,2.27575
2619,Alvin Tumblin,Stetson,ASun,16,14.2,82.5,21.8,47.9,7.8,10.8,4.5,25,2.7,1.1,29.8,So,7-Jun,-2.91487
2620,Aubin Gateretse,Stetson,ASun,27,16.5,107.8,16.9,61.5,9.8,15.5,6.8,22.2,6.9,0.9,41,So,11-Jun,0.934231
2621,Walter Clayton Jr.,Iona,MAAC,32,69.2,119.2,25.3,54.5,2.1,13.8,20.8,13.6,2,3.5,26.8,So,2-Jun,3.19186
2622,Simon Wilbar,Holy Cross,Pat,9,5.9,66.7,25.9,38,4.7,16.3,0,25.2,2.9,1.6,28,Jr,11-Jun,-2.03069
2623,Miles Stewart,Howard,MEAC,19,9.3,94.7,10.7,47.7,5.9,20.1,3,17.5,3.7,0.5,13.6,Fr,7-Jun,-0.449494
2624,Daeshon Shepherd,La Salle,A10,25,33.1,108.7,17.4,52.5,7.2,21.2,6.6,13.3,2.3,0.8,38.7,So,5-Jun,-1.05052
2625,Bryce Harris,Howard,MEAC,31,37.8,112.4,19.2,59.7,12,11.5,6.4,18.6,4.3,1.5,24,So,4-Jun,-0.741856
2626,Luke Goode,Illinois,B10,10,10.3,131.6,11.3,61.3,3.3,9.6,5.3,7.4,2.9,2.1,6.5,So,7-Jun,2.57739
2627,Will Smythe,Loyola Chicago,A10,8,1,33.8,25.1,25,0,0,0,39.5,9.9,0,0,Fr,4-Jun,-4.70898
2628,Elijah Hawkins,Howard,MEAC,29,68.4,102.2,26.2,52.1,2,11.5,38.4,29,0,3.1,46.6,So,11-May,-0.423168
2629,Andres Marrero,La Salle,A10,26,20,97.7,15.9,42.5,2.8,12.5,8.7,14.7,0.8,0.8,20.5,Fr,5-Jun,-2.14007
2630,Logan Landers,Grand Canyon,WAC,11,3,83.2,11.7,50,9.2,11,4.4,38.8,0,0,0,So,9-Jun,-0.702325
2631,Ty Johnson,UC Davis,BW,29,69.1,92.1,29.7,45.7,4,14.7,18.4,25,0.4,3.6,51.2,So,3-Jun,0.508069
2632,Brooks Manzer,Oklahoma St.,B12,3,0.3,0,0,0,0,27.8,41.4,0,0,0,0,So,3-Jun,3.68324
2633,Parnell Pierre,Rhode Island,A10,3,0.2,0,0,0,0,0,0,0,0,0,0,So,10-May,-4.27627
2634,Jaylen Murray,Saint Peter's,MAAC,28,56,103,29.3,43.7,3.8,10.7,24.7,14,0.2,1.9,21.1,So,11-May,-1.76711
2635,Chris Holley,Sacramento St.,BSky,1,0.1,0,0,0,0,0,0,0,0,63.3,0,So,2-Jun,75.5266
2636,Olumide Adelodun,Ohio,MAC,18,6.7,77.1,15.3,28.3,3.8,14.5,9.1,13.2,1.3,3.3,17.4,So,6-Jun,0.0259326
2637,Preston Phillips,Evansville,MVC,31,47.3,102.3,12.2,59.6,5.2,17.6,10.3,24.7,3.2,2.2,47,So,8-Jun,0.649473
2638,Tyler Powell,Nevada,MWC,32,22.1,91.6,14.4,49.2,2.6,10.8,6.8,17.5,0.4,1,14.3,So,5-Jun,-0.230898
2639,Javian McCollum,Siena,MAAC,27,64.2,106.6,28.5,51.3,1.6,6.9,29.8,21.3,1,2.2,37.3,So,2-Jun,-1.31273
2640,Jared Billups,Siena,MAAC,31,77.7,94.1,17.8,36.7,7.5,17.3,10.5,18.8,3,2.1,61.2,So,4-Jun,0.942892
2641,Alex Anderson,Alabama St.,SWAC,26,63.1,87.4,23.9,40.7,3.2,13.9,24.4,25.2,1.1,2.1,53,So,6-Jun,-1.35399
2642,Tyler Shirley,South Alabama,SB,18,8.6,92.3,10.3,46.4,8.6,24,1.4,25.6,0,1.1,7.1,So,7-Jun,0.363989
2643,Tahj Staveskie,Canisius,MAAC,29,74.6,94.9,24.9,45.2,3.2,9.1,19.5,19.2,1.3,1.6,18.9,Fr,Jun-00,-1.43631
2644,Keaton Kutcher,South Dakota,Sum,12,4.2,98.9,24.7,63.3,2.4,2.4,9.1,25,0,0,46.7,So,2-Jun,-6.01347
2645,Primo Spears,Georgetown,BE,32,92.2,95.9,27.1,43.7,1.8,7.2,30.1,18.9,0.1,1.7,25.5,So,3-Jun,-2.26495
2646,Amondo Miller Jr.,Colorado,P12,5,0.4,22.7,21.5,0,0,38.3,26.1,0,0,0,0,Fr,6-Jun,-3.24096
2647,Robert Vaihola,San Jose St.,MWC,34,50,118.4,19.6,70.1,17.7,20.1,6.2,23.1,3.3,1.3,36.3,So,8-Jun,0.333278
2648,RJ Walker,Idaho,BSky,11,2.9,49.3,16.1,0,3.7,3.6,9.5,63.8,0,5.2,400,Fr,1-Jun,-0.711079
2649,Yusef Salih,Idaho,BSky,30,73.7,95,13.6,45.6,0.6,7.4,9.2,14.3,0.1,1.1,20,So,2-Jun,-1.98446
2650,Antrell Charlton,Fordham,A10,33,79.8,91.2,16.1,44.7,1.7,12.1,21.6,27.8,1,2.4,24.8,Jr,5-Jun,1.21008
2651,Jack Hatten,Idaho,BSky,5,0.7,106.9,31.8,50,16.4,0,0,0,0,0,0,Fr,6-Jun,-5.47761
2652,Rostyslav Novitskyi,Fordham,A10,33,43.3,105.6,21.6,56.2,11.4,17.6,11.1,21.5,7.6,0.5,56.2,Sr,10-Jun,1.61437
2653,Denham Wojcik,Harvard,Ivy,13,9.9,45.2,14.2,13.3,7.9,16,9.6,35.9,0,3.4,33.3,So,2-Jun,0.602383
2654,Jalen Blackmon,Stetson,ASun,29,72.8,107.9,26.7,50,1.7,8.4,11.5,13.3,0.6,1.1,23.7,So,3-Jun,-3.31634
2655,Kobe Knox,Grand Canyon,WAC,31,35.3,111,16.2,57.6,4.7,6.6,10.8,19.1,4.6,1.6,41.4,Fr,5-Jun,0.51636
2656,Kamari McGee,Wisconsin,B10,31,15.7,82.2,15.6,33,2.1,9.2,13.7,14.4,0,2,16,So,Jun-00,1.62392
2657,Isaiah Shaw,Grand Canyon,WAC,5,2.2,109.1,22.9,50,8.5,7.6,0,0,0,0,7.1,Fr,7-Jun,-2.12164
2658,Brayden Dailey,Green Bay,Horz,5,0.7,126.3,21.1,50,13.2,0,0,0,0,0,150,Fr,7-Jun,-3.88674
2659,Cade Meyer,Green Bay,Horz,31,66,100.8,21,58.2,6,17.1,7.5,21.4,2.5,0.9,47.7,So,8-Jun,-2.23875
2660,Louis Lesmond,Harvard,Ivy,4,8.1,95.2,15.9,42.6,2.8,11.2,9.2,8.7,5.4,1.4,0,So,6-Jun,-0.990664
2661,Tyler Simon,Harvard,Ivy,15,10.1,85.2,15.6,41.3,5.6,11.2,12.2,25,0,2.8,13,So,5-Jun,0.369658
